diputado_id,diputado_apellido,diputado_nombre,diputado_genero,diputado_distrito,mandato_inicio,mandato_fin,diputado_juramento,diputado_cese,diputado_bloque,bloque_inicio,bloque_fin
HCDN1389,BARDEGGIA,LUIS MARIA,M,RIO NEGRO,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN1401,BARLETTA,MARIO DOMINGO,M,SANTA FE,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,UCR,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN1147,BARRANDEGUY,RAUL ENRIQUE,M,ENTRE RIOS,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN1373,BARRETO,JORGE RUBEN,M,ENTRE RIOS,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN0977,BARRIOS,MIGUEL ANGEL,M,SANTA FE,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,PARTIDO SOCIALISTA,2007-12-10T00:00:00,2011-12-09T00:00:00
HCDN0578,BASTEIRO,SERGIO ARIEL,M,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,ENCUENTRO POPULAR,2007-12-10T00:00:00,2007-12-25T00:00:00
HCDN0578,BASTEIRO,SERGIO ARIEL,M,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,ENCUENTRO POPULAR Y SOCIAL,2007-12-26T00:00:00,2009-12-09T00:00:00
HCDN0578,BASTEIRO,SERGIO ARIEL,M,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,NUEVO ENCUENTRO POPULAR Y SOLIDARIO,2009-12-10T00:00:00,2011-12-09T00:00:00
HCDN1240,BASTERRA,LUIS EUGENIO,M,FORMOSA,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1240,BASTERRA,LUIS EUGENIO,M,FORMOSA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN1240,BASTERRA,LUIS EUGENIO,M,FORMOSA,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2019-12-10T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2019-12-10T00:00:00
HCDN1241,BAZZE,MIGUEL ANGEL,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,UCR,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1241,BAZZE,MIGUEL ANGEL,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,UCR,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN1241,BAZZE,MIGUEL ANGEL,M,BUENOS AIRES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,UCR,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN0978,BEDANO,NORA ESTHER,F,CORDOBA,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2011-12-09T00:00:00
HCDN0978,BEDANO,NORA ESTHER,F,CORDOBA,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1570,BELLOCQ,GERARDO ALBERTO,M,CORDOBA,2013-12-10T00:00:00,2017-12-09T00:00:00,2016-03-01T00:00:00,2016-04-26T00:00:00,UCR,2016-03-01T00:00:00,2016-04-26T00:00:00
HCDN0979,BELOUS,NELIDA,F,TIERRA DEL FUEGO,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,ARI AUTONOMO 8 +,2007-12-10T00:00:00,2008-05-22T00:00:00
HCDN0979,BELOUS,NELIDA,F,TIERRA DEL FUEGO,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,SOLIDARIDAD E IGUALDAD (SI) - ARI (T.D.F.),2008-05-23T00:00:00,2009-05-18T00:00:00
HCDN0979,BELOUS,NELIDA,F,TIERRA DEL FUEGO,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,SOLIDARIDAD E IGUALDAD (SI) - PROYECTO PROGRESISTA,2009-05-19T00:00:00,2009-08-30T00:00:00
HCDN0979,BELOUS,NELIDA,F,TIERRA DEL FUEGO,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,PROYECTO PROGRESISTA,2009-08-31T00:00:00,2010-09-08T00:00:00
HCDN0979,BELOUS,NELIDA,F,TIERRA DEL FUEGO,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,SOCIAL PATAGONICO,2010-09-09T00:00:00,2011-12-09T00:00:00
HCDN0980,BENAS,VERONICA CLAUDIA,F,SANTA FE,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,ARI AUTONOMO 8 +,2007-12-10T00:00:00,2008-05-22T00:00:00
HCDN0980,BENAS,VERONICA CLAUDIA,F,SANTA FE,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,SOLIDARIDAD E IGUALDAD (SI) - ARI (T.D.F.),2008-05-23T00:00:00,2009-05-18T00:00:00
HCDN0980,BENAS,VERONICA CLAUDIA,F,SANTA FE,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,SOLIDARIDAD E IGUALDAD (SI) - PROYECTO PROGRESISTA,2009-05-19T00:00:00,2009-08-31T00:00:00
HCDN0980,BENAS,VERONICA CLAUDIA,F,SANTA FE,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,SOLIDARIDAD E IGUALDAD (SI),2009-09-01T00:00:00,2009-12-09T00:00:00
HCDN0980,BENAS,VERONICA CLAUDIA,F,SANTA FE,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,SI POR LA UNIDAD POPULAR,2009-12-10T00:00:00,2011-09-06T00:00:00
HCDN0980,BENAS,VERONICA CLAUDIA,F,SANTA FE,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,UNIDAD POPULAR,2011-09-07T00:00:00,2011-12-09T00:00:00
HCDN1148,Benedetti,Atilio Francisco Salvador,M,ENTRE RIOS,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,UCR,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN1148,Benedetti,Atilio Francisco Salvador,M,ENTRE RIOS,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,UCR,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN1359,BERGMAN,SERGIO ALEJANDRO,M,CIUDAD DE BUENOS AIRES,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2015-12-09T00:00:00,UNION PRO,2013-12-10T00:00:00,2015-12-09T00:00:00
HCDN2777,BERHONGARAY,MARTIN ANTONIO,M,LA PAMPA,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,UCR,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN2360,Berisso,Hernán,M,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,PRO,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN2802,BERMEJO,ALEJANDRO DANIEL,M,MENDOZA,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1560,BERMEJO,SIXTO OSVALDO,M,CHUBUT,2013-12-10T00:00:00,2017-12-09T00:00:00,2016-03-01T00:00:00,2017-12-09T00:00:00,TRABAJO Y DIGNIDAD,2016-03-01T00:00:00,2017-12-09T00:00:00
HCDN1432,BERNABEY,RAMON ERNESTO,M,CORDOBA,2013-12-10T00:00:00,2017-12-09T00:00:00,2014-08-27T00:00:00,2017-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2014-08-27T00:00:00,2016-03-14T00:00:00
HCDN1432,BERNABEY,RAMON ERNESTO,M,CORDOBA,2013-12-10T00:00:00,2017-12-09T00:00:00,2014-08-27T00:00:00,2017-12-09T00:00:00,BRIGADIER GENERAL JUAN BAUTISTA BUSTOS,2016-03-15T00:00:00,2017-12-09T00:00:00
HCDN1149,BERNAL,MARIA EUGENIA,F,JUJUY,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN0853,BERTOL,PAULA MARIA,F,CIUDAD DE BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,PRO,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN0581,BERTONE,ROSANA ANDREA,F,TIERRA DEL FUEGO,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN0581,BERTONE,ROSANA ANDREA,F,TIERRA DEL FUEGO,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1567,BESADA,ALICIA IRMA,F,CIUDAD DE BUENOS AIRES,2013-12-10T00:00:00,2017-12-09T00:00:00,2016-03-01T00:00:00,2017-12-09T00:00:00,UNION PRO,2016-03-01T00:00:00,2017-12-09T00:00:00
HCDN1334,BETTANIN,JUAN CARLOS,M,SANTA FE,2009-12-10T00:00:00,2013-12-09T00:00:00,2013-06-05T00:00:00,2013-12-09T00:00:00,NUEVO ENCUENTRO,2013-06-05T00:00:00,2013-06-27T00:00:00
HCDN1334,BETTANIN,JUAN CARLOS,M,SANTA FE,2009-12-10T00:00:00,2013-12-09T00:00:00,2013-06-05T00:00:00,2013-12-09T00:00:00,FRENTE NUEVO ENCUENTRO,2013-06-28T00:00:00,2013-12-09T00:00:00
HCDN1461,BEVILACQUA,GUSTAVO,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN0964,BIANCHI,IVANA MARIA,F,SAN LUIS,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE JUSTICIA UNION Y LIBERTAD - FREJULI,2007-12-10T00:00:00,2009-12-09T00:00:00
HCDN0964,BIANCHI,IVANA MARIA,F,SAN LUIS,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,PERONISMO FEDERAL,2009-12-10T00:00:00,2011-12-06T00:00:00
HCDN0964,BIANCHI,IVANA MARIA,F,SAN LUIS,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE PERONISTA,2011-12-07T00:00:00,2011-12-09T00:00:00
HCDN0964,BIANCHI,IVANA MARIA,F,SAN LUIS,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PERONISTA,2011-12-10T00:00:00,2013-09-16T00:00:00
HCDN0964,BIANCHI,IVANA MARIA,F,SAN LUIS,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,COMPROMISO FEDERAL,2013-09-17T00:00:00,2015-12-09T00:00:00
HCDN0964,BIANCHI,IVANA MARIA,F,SAN LUIS,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,COMPROMISO FEDERAL,2015-12-10T00:00:00,2018-02-05T00:00:00
HCDN0964,BIANCHI,IVANA MARIA,F,SAN LUIS,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,UNIDAD JUSTICIALISTA,2018-02-06T00:00:00,2019-12-09T00:00:00
HCDN1242,BIANCHI,MARIA DEL CARMEN,F,CIUDAD DE BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1070,BIDEGAIN,GLORIA MERCEDES,F,BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-19T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2011-12-09T00:00:00
HCDN1070,BIDEGAIN,GLORIA MERCEDES,F,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1243,BIELLA CALVET,BERNARDO JOSE,M,SALTA,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,UDESO SALTA,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN0855,BINNER,HERMES JUAN,M,SANTA FE,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,PARTIDO SOCIALISTA,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN1150,BLANCO DE PERALTA,BLANCA,F,SANTA CRUZ,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN2847,BOGDANICH,ESTEBAN MATEO,M,SANTA FE,2017-12-10T00:00:00,2021-12-09T00:00:00,2019-12-19T00:00:00,2021-12-09T00:00:00,FRENTE DE TODOS,2019-12-19T14:50:04,2021-12-09T00:00:00
HCDN0798,BONASSO,MIGUEL LUIS,M,CIUDAD DE BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,DIALOGO POR BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00
HCDN0720,BORSANI,LUIS GUSTAVO,M,MENDOZA,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,UCR,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN1450,BOSSIO,DIEGO LUIS,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2016-02-03T00:00:00
HCDN1450,BOSSIO,DIEGO LUIS,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,JUSTICIALISTA,2016-02-04T00:00:00,2019-06-26T00:00:00
HCDN1450,BOSSIO,DIEGO LUIS,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FEDERAL UNIDOS POR UNA NUEVA ARGENTINA,2019-06-27T00:00:00,2019-12-09T00:00:00
HCDN1425,BOYADJIAN,GRACIELA EUNICE,F,TIERRA DEL FUEGO,2011-12-10T00:00:00,2015-12-09T00:00:00,2013-12-04T00:00:00,2015-12-09T00:00:00,MOV POP FUEGUINO,2013-12-10T00:00:00,2015-12-09T00:00:00
HCDN2440,BRAGAGNOLO,SEBASTIAN,M,MENDOZA,2015-12-10T00:00:00,2019-12-09T00:00:00,2018-05-09T00:00:00,2019-12-09T00:00:00,PRO,2018-05-09T00:00:00,2019-12-09T00:00:00
HCDN2361,Brambilla,Sofía,F,CORRIENTES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,PRO,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN1244,BRAWER,MARA,F,CIUDAD DE BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN1244,BRAWER,MARA,F,CIUDAD DE BUENOS AIRES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-19T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-19T14:49:22,2023-12-09T00:00:00
HCDN1435,BREGMAN,MYRIAM ,F,BUENOS AIRES,2013-12-10T00:00:00,2017-12-09T00:00:00,2015-06-10T00:00:00,2016-12-06T00:00:00,PTS - FRENTE DE IZQUIERDA,2015-06-10T00:00:00,2016-12-06T00:00:00
HCDN1576,BREZZO,MARIA EUGENIA,F,CORDOBA,2013-12-10T00:00:00,2017-12-09T00:00:00,2016-03-01T00:00:00,2017-12-09T00:00:00,UNIDOS POR UNA NUEVA ARGENTINA,2016-03-01T00:00:00,2017-12-09T00:00:00
HCDN0858,BRILLO,JOSE RICARDO,M,NEUQUEN,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,MOV POP NEUQUINO,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN1479,BRITEZ,MARIA CRISTINA,F,MISIONES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2015-12-10T00:00:00,2019-12-09T00:00:00
HCDN1479,BRITEZ,MARIA CRISTINA,F,MISIONES,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN0552,Brizuela del Moral,Eduardo Segundo,M,CATAMARCA,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,FRENTE CIVICO Y SOCIAL DE CATAMARCA,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN0552,Brizuela del Moral,Eduardo Segundo,M,CATAMARCA,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE CIVICO Y SOCIAL DE CATAMARCA,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN0552,Brizuela del Moral,Eduardo Segundo,M,CATAMARCA,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,UCR,2019-12-10T00:00:00,2019-12-26T00:00:00
HCDN0552,Brizuela del Moral,Eduardo Segundo,M,CATAMARCA,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,FRENTE CIVICO Y SOCIAL DE CATAMARCA,2019-12-27T00:00:00,2021-12-09T00:00:00
HCDN1245,BRIZUELA Y DORIA DE CARA,OLGA INES,F,LA RIOJA,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2014-04-02T00:00:00,UCR,2011-12-10T00:00:00,2014-04-02T00:00:00
HCDN1246,BROMBERG,ISAAC BENJAMIN,M,TUCUMAN,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN0586,BROWN,CARLOS RAMON,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PERONISTA,2011-12-10T00:00:00,2013-11-14T00:00:00
HCDN0586,BROWN,CARLOS RAMON,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FE,2013-11-15T00:00:00,2015-12-09T00:00:00
HCDN0859,BRUE,DANIEL AGUSTIN,M,SANTIAGO DEL ESTERO,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,FRENTE CIVICO POR SANTIAGO,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN0859,BRUE,DANIEL AGUSTIN,M,SANTIAGO DEL ESTERO,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,FRENTE DE TODOS,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1577,BRÜGGE,JUAN FERNANDO,M,CORDOBA,2015-12-10T00:00:00,2019-12-09T00:00:00,2016-03-01T00:00:00,2019-12-09T00:00:00,UNIDOS POR UNA NUEVA ARGENTINA,2016-03-01T00:00:00,2017-12-05T00:00:00
HCDN1577,BRÜGGE,JUAN FERNANDO,M,CORDOBA,2015-12-10T00:00:00,2019-12-09T00:00:00,2016-03-01T00:00:00,2019-12-09T00:00:00,CORDOBA FEDERAL,2017-12-06T00:00:00,2019-12-09T00:00:00
HCDN2432,Bucca,Eduardo,M,BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,JUSTICIALISTA,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN1446,BUIL,SERGIO OMAR,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,UNION PRO,2015-12-10T00:00:00,2017-12-09T00:00:00
HCDN1446,BUIL,SERGIO OMAR,M,BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2015-12-04T00:00:00,2019-12-09T00:00:00,PRO,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN0860,BULLRICH,ESTEBAN JOSE,M,CIUDAD DE BUENOS AIRES,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2010-08-31T00:00:00,PRO,2009-12-10T00:00:00,2010-08-31T00:00:00
HCDN0509,BULLRICH,PATRICIA,F,CIUDAD DE BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,COALICION CIVICA - ARI - GEN - UPT,2007-12-10T00:00:00,2009-12-09T00:00:00
HCDN0509,BULLRICH,PATRICIA,F,CIUDAD DE BUENOS AIRES,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,COALICION CIVICA,2009-12-10T00:00:00,2011-12-09T00:00:00
HCDN0509,BULLRICH,PATRICIA,F,CIUDAD DE BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,UNION POR TODOS,2011-12-10T00:00:00,2013-12-09T00:00:00
HCDN0509,BULLRICH,PATRICIA,F,CIUDAD DE BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,UNION PRO,2013-12-10T00:00:00,2015-12-09T00:00:00
HCDN1376,Burgos,María Gabriela,F,JUJUY,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,UCR,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN1376,Burgos,María Gabriela,F,JUJUY,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,UCR,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN1151,BURYAILE,RICARDO,M,FORMOSA,2009-12-10T00:00:00,2013-12-09T00:00:00,2009-12-03T00:00:00,2013-12-09T00:00:00,UCR,2009-12-10T00:00:00,2013-12-09T00:00:00
HCDN1151,BURYAILE,RICARDO,M,FORMOSA,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2016-02-29T00:00:00,UCR,2013-12-10T00:00:00,2016-02-29T00:00:00
HCDN1151,BURYAILE,RICARDO,M,FORMOSA,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,UCR,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN2676,CABALLERO,ALEJANDRA ALCIRA,F,CIUDAD DE BUENOS AIRES,2015-12-10T00:00:00,2019-12-09T00:00:00,2019-06-26T00:00:00,2019-12-09T00:00:00,PRO,2019-06-26T00:00:00,2019-12-09T00:00:00
HCDN1360,Cabandié,Juan,M,CIUDAD DE BUENOS AIRES,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN1360,Cabandié,Juan,M,CIUDAD DE BUENOS AIRES,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-10T00:00:00,2019-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2017-12-10T00:00:00,2019-12-09T00:00:00
HCDN2785,CACACE,ALEJANDRO,M,SAN LUIS,2019-12-10T00:00:00,2023-12-09T00:00:00,2019-12-04T00:00:00,2023-12-09T00:00:00,UCR,2019-12-10T00:00:00,2023-12-09T00:00:00
HCDN1394,Cáceres,Eduardo Augusto,M,SAN JUAN,2013-12-10T00:00:00,2017-12-09T00:00:00,2013-12-04T00:00:00,2017-12-09T00:00:00,UNION PRO,2013-12-10T00:00:00,2017-12-09T00:00:00
HCDN1394,Cáceres,Eduardo Augusto,M,SAN JUAN,2017-12-10T00:00:00,2021-12-09T00:00:00,2017-12-06T00:00:00,2021-12-09T00:00:00,PRO,2017-12-10T00:00:00,2021-12-09T00:00:00
HCDN0969,CALCAGNO Y MAILLMANN,ERIC,M,BUENOS AIRES,2011-12-10T00:00:00,2015-12-09T00:00:00,2011-12-06T00:00:00,2015-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2011-12-10T00:00:00,2015-12-09T00:00:00
HCDN0981,CALCHAQUI,MARIEL,F,TIERRA DEL FUEGO,2007-12-10T00:00:00,2011-12-09T00:00:00,2007-12-05T00:00:00,2011-12-09T00:00:00,FRENTE PARA LA VICTORIA - PJ,2007-12-10T00:00:00,2011-12-09T00:00:00
